Height,Weight,Sex
163.2,58.08,female
168.8,65.0,male
174.8,78.9,male
165.4,55.06000000000001,female
158.5,53.300000000000004,female
162.8,45.120000000000005,female
161.3,43.52000000000001,female
162.6,48.74000000000001,female
160.6,54.339999999999996,female
184.1,87.75,male
159.9,45.86000000000001,female
153.8,40.72000000000001,female
157.1,45.84,female
167.0,50.8,female
163.0,43.5,female
158.5,43.2,female
156.2,50.58,female
160.2,57.48,female
167.1,70.14999999999999,male
155.2,49.08,female
189.7,72.05,male
162.6,55.940000000000005,female
149.1,39.54,female
171.4,63.1,male
182.1,74.45,male
186.4,74.60000000000001,male
172.6,56.0,male
175.5,60.95,male
162.1,49.34,female
163.1,51.739999999999995,female
175.5,70.45,male
171.7,59.64999999999999,male
163.7,57.080000000000005,female
164.2,53.97999999999999,female
164.1,47.14,female
173.1,81.64999999999999,male
160.7,44.28,female
155.0,36.1,female
162.5,57.1,female
184.1,78.35,male
156.2,39.98,female
181.3,64.15,male
170.6,77.0,male
181.6,63.5,male
186.8,69.7,male
166.3,49.12000000000001,female
179.8,66.60000000000001,male
169.2,50.47999999999999,female
161.3,51.02000000000001,female
162.3,47.52,female
166.9,44.260000000000005,female
180.6,73.2,male
167.4,57.96000000000001,female
195.7,86.64999999999999,male
178.6,53.4,male
165.1,51.64000000000001,female
167.6,66.1,male
172.5,53.45,male
167.9,61.46000000000001,female
168.6,47.339999999999996,female
169.2,44.779999999999994,female
186.5,62.75,male
158.1,34.74,female
174.4,58.900000000000006,male
160.9,53.96,female
182.3,69.65,male
157.9,54.160000000000004,female
153.6,39.14,female
182.4,64.5,male
173.2,61.38,female
152.7,48.879999999999995,female
169.1,65.25,male
152.6,36.54,female
152.2,40.08,female
180.6,77.39999999999999,male
179.0,80.7,male
171.0,78.6,male
176.5,60.25,male
170.7,68.94999999999999,male
160.7,39.88,female
167.2,59.08,female
168.3,66.15,male
177.5,64.05,male
181.2,64.6,male
181.6,73.3,male
160.8,55.52000000000001,female
173.4,66.10000000000001,male
182.7,78.44999999999999,male
160.6,51.94,female
150.1,40.74,female
169.9,78.35000000000001,male
159.1,47.44,female
179.4,81.8,male
156.4,37.36,female
167.8,49.220000000000006,female
160.8,39.42000000000001,female
164.4,60.06,female
162.7,55.68,female
164.6,47.040000000000006,female
191.1,70.25,male
158.2,51.980000000000004,female
162.1,43.34,female
159.8,59.32000000000001,female
171.6,53.699999999999996,male
169.9,67.95,male
150.8,43.32000000000001,female
160.6,51.739999999999995,female
165.1,49.940000000000005,female
190.2,62.99999999999999,male
158.8,42.52000000000001,female
166.4,41.760000000000005,female
167.2,48.58,female
171.0,69.0,male
170.0,61.1,female
167.5,69.65,male
178.1,63.25,male
171.6,73.89999999999999,male
168.5,65.15,male
168.2,51.28,female
178.0,65.7,male
177.8,65.60000000000001,male
158.4,46.46000000000001,female
168.2,44.38,female
184.7,95.44999999999999,male
182.8,79.10000000000001,male
162.4,47.16000000000001,female
165.8,65.52000000000001,female
158.4,48.46000000000001,female
158.3,53.720000000000006,female
175.4,61.300000000000004,male
172.9,56.860000000000014,female
181.4,68.60000000000001,male
185.3,87.15,male
170.1,60.349999999999994,male
180.9,73.95,male
184.2,62.699999999999996,male
170.5,60.35,male
164.3,71.25,male
176.4,75.10000000000001,male
170.6,62.239999999999995,female
173.8,64.5,male
187.1,77.14999999999999,male
167.6,57.599999999999994,male
182.2,82.39999999999999,male
177.7,57.55,male
144.9,43.16000000000001,female
157.6,48.339999999999996,female
157.9,55.46,female
163.1,54.94,female
155.2,61.08,female
164.8,64.5,male
175.3,76.75,male
180.5,70.45,male
158.9,50.36,female
157.6,56.34,female
172.6,63.599999999999994,male
187.4,77.4,male
180.5,64.65,male
171.3,69.05000000000001,male
177.8,52.50000000000001,male
161.8,50.72000000000001,female
180.2,54.8,male
169.2,76.0,male
156.5,44.1,female
158.5,54.50000000000001,female
167.1,49.040000000000006,female
151.1,57.75,male
179.3,66.45,male
171.9,67.45,male
179.0,50.5,male
183.8,69.9,male
198.5,70.15,male
175.3,58.25000000000001,male
177.5,63.85,male
169.8,63.10000000000001,male
158.0,53.6,female
179.4,69.10000000000001,male
172.8,66.5,male
159.8,40.72000000000001,female
163.9,51.760000000000005,female
158.0,43.7,female
183.7,77.75,male
184.0,79.7,male
187.0,82.2,male
168.5,50.2,female
155.8,44.02000000000001,female
171.5,54.25,male
173.9,55.650000000000006,male
172.0,63.9,male
180.9,68.95,male
181.4,74.7,male
163.3,49.42000000000001,female
166.9,56.160000000000004,female
163.0,36.800000000000004,female
165.6,66.6,male
178.4,83.60000000000001,male
178.0,65.0,male
175.6,72.39999999999999,male
185.7,61.349999999999994,male
157.0,42.7,female
170.8,62.7,male
172.4,71.5,male
158.0,44.900000000000006,female
168.3,78.35000000000001,male
165.1,52.64000000000001,female
176.2,65.6,male
163.0,48.5,female
152.4,47.56000000000001,female
177.1,83.55,male
168.7,59.480000000000004,female
177.1,48.15,male
154.2,53.38,female
163.5,37.60000000000001,female
189.5,87.15,male
169.3,59.320000000000014,female
164.6,45.040000000000006,female
165.8,66.9,male
175.2,62.099999999999994,male
174.6,78.89999999999999,male
173.8,71.2,male
181.1,78.95,male
158.3,55.92000000000001,female
180.4,68.5,male
169.4,60.260000000000005,female
161.6,48.84,female
174.6,58.74,female
162.0,42.599999999999994,female
173.4,62.1,male
154.7,56.58,female
171.0,72.1,male
189.2,63.8,male
168.4,71.10000000000001,male
180.7,71.35,male
180.3,72.15,male
159.0,46.2,female
178.2,56.480000000000004,female
167.2,52.67999999999999,female
165.5,49.300000000000004,female
178.6,66.1,male
173.7,59.449999999999996,male
154.6,54.64,female
170.1,65.85,male
164.9,52.96000000000001,female
161.2,61.89999999999999,male
179.1,66.25,male
173.9,80.45,male
177.6,68.6,male
190.4,68.2,male
185.6,57.739999999999995,female
177.9,55.050000000000004,male
178.6,66.8,male
180.6,64.2,male
168.4,48.76,female
180.7,67.94999999999999,male
164.2,71.19999999999999,male
196.9,72.65,male
178.8,72.10000000000001,male
164.7,64.44999999999999,male
161.1,52.04,female
171.5,68.95,male
174.1,52.74,female
161.9,53.760000000000005,female
173.7,67.44999999999999,male
159.0,58.6,male
162.9,53.56000000000001,female
165.3,51.620000000000005,female
173.7,66.94999999999999,male
174.5,70.45,male
170.6,64.2,male
169.2,52.17999999999999,female
177.6,81.2,male
177.8,63.7,male
156.2,50.379999999999995,female
163.1,54.13999999999999,female
170.5,55.65,male
178.1,61.349999999999994,male
165.2,55.18,female
177.8,65.2,male
159.9,42.06000000000001,female
170.1,58.849999999999994,male
176.4,58.260000000000005,female
182.0,57.8,male
181.1,79.05,male
181.3,83.25,male
179.9,79.05,male
183.2,78.19999999999999,male
155.3,56.82000000000001,female
165.4,54.46000000000001,female
184.8,77.9,male
155.7,44.68,female
166.9,53.06,female
186.4,64.60000000000001,male
175.8,60.7,male
184.4,77.60000000000001,male
156.0,55.7,female
189.7,85.14999999999999,male
158.1,50.54,female
158.3,38.92000000000001,female
182.2,67.89999999999999,male
155.9,39.46000000000001,female
180.0,64.1,male
177.3,58.150000000000006,male
177.7,59.74999999999999,male
164.6,50.34,female
165.7,51.68,female
187.6,62.0,male
186.2,78.19999999999999,male
174.2,67.0,male
162.0,51.099999999999994,female
167.0,66.3,male
161.6,55.94,female
170.1,62.24000000000001,female
172.2,58.099999999999994,male
174.1,74.75,male
162.7,54.28,female
172.3,51.82,female
155.1,56.239999999999995,female
160.7,37.18,female
156.7,39.88,female
176.6,77.2,male
182.6,61.599999999999994,male
162.9,50.860000000000014,female
163.2,49.08,female
174.1,71.55,male
166.6,41.04,female
167.1,47.74,female
156.8,55.52,female
181.5,85.55,male
183.8,78.80000000000001,male
171.8,66.5,male
177.7,73.64999999999999,male
181.6,56.9,male
174.5,42.199999999999996,female
169.0,51.30000000000001,female
166.9,63.45,male
173.1,63.25,male
167.5,54.65,male
149.5,44.300000000000004,female
163.0,44.1,female
186.8,79.9,male
153.0,46.6,female
171.0,57.00000000000001,female
160.8,50.32000000000001,female
163.7,43.78,female
171.3,71.35000000000001,male
161.9,45.260000000000005,female
176.9,65.05,male
164.1,47.14,female
184.1,67.85,male
167.6,68.6,male
160.9,60.96,female
167.0,56.9,female
181.3,67.85000000000001,male
161.7,45.97999999999999,female
168.7,60.14999999999999,male
170.4,52.860000000000014,female
156.0,44.7,female
156.0,48.50000000000001,female
160.1,55.440000000000005,female
161.9,52.660000000000004,female
170.3,75.65,male
168.1,63.949999999999996,male
163.9,57.46,female
167.6,66.8,male
157.9,61.06,female
159.5,58.300000000000004,female
166.5,51.10000000000001,female
163.4,51.46,female
163.9,52.56,female
176.7,76.55,male
176.3,63.45,male
162.3,76.75,male
169.9,75.85000000000001,male
163.7,53.980000000000004,female
177.8,60.800000000000004,male
169.5,52.199999999999996,female
170.4,72.5,male
167.7,79.64999999999999,male
171.7,43.879999999999995,female
155.1,47.14,female
183.2,66.1,male
165.2,50.58,female
168.1,54.63999999999999,female
163.7,49.080000000000005,female
165.6,71.5,male
171.7,59.24999999999999,male
179.6,58.4,male
165.0,61.5,female
174.5,70.55,male
165.1,63.949999999999996,male
180.2,74.5,male
179.8,65.9,male
153.6,50.239999999999995,female
191.3,75.55000000000001,male
178.7,53.55,male
157.7,41.08,female
156.7,45.68,female
181.9,59.85,male
176.9,81.25,male
183.5,73.45,male
182.4,69.4,male
182.1,64.55,male
164.3,52.920000000000016,female
156.5,42.1,female
156.6,41.74,female
150.8,36.32000000000001,female
169.1,59.949999999999996,male
166.6,49.34,female
170.9,79.05,male
163.5,47.900000000000006,female
173.9,73.35000000000001,male
156.0,50.300000000000004,female
154.7,40.98,female
176.6,69.5,male
179.3,74.55000000000001,male
155.7,50.58,female
165.6,63.099999999999994,male
162.5,57.75,male
166.1,58.04,female
181.5,71.55,male
172.9,63.85,male
158.3,53.620000000000005,female
161.9,51.36000000000001,female
151.9,37.760000000000005,female
165.3,50.52,female
165.6,53.44,female
160.4,48.16000000000001,female
163.3,49.02000000000001,female
162.3,70.85000000000001,male
150.6,40.64,female
154.5,42.2,female
156.6,53.74,female
189.2,70.8,male
161.2,42.38,female
151.7,49.48,female
159.3,58.32000000000001,female
172.0,77.7,male
192.5,82.05,male
152.8,50.32000000000001,female
174.6,52.3,male
181.7,66.94999999999999,male
170.2,71.69999999999999,male
173.1,66.94,female
179.7,72.05,male
158.4,47.36000000000001,female
174.9,55.36000000000001,female
160.8,43.620000000000005,female
177.9,55.150000000000006,male
172.9,59.95,male
160.6,55.44,female
178.2,66.3,male
181.6,74.3,male
167.1,62.74,female
179.6,65.1,male
168.3,53.150000000000006,male
171.8,50.420000000000016,female
187.7,81.25,male
168.5,57.2,female
181.3,76.65,male
174.9,62.06000000000001,female
182.6,78.6,male
161.0,43.60000000000001,female
159.3,38.82000000000001,female
174.8,65.7,male
153.7,56.08,female
179.3,71.35000000000001,male
189.0,74.8,male
193.9,62.35,male
168.8,48.02000000000001,female
160.3,51.620000000000005,female
182.0,58.2,male
165.0,44.5,female
165.5,51.2,female
189.7,70.75,male
158.1,53.440000000000005,female
165.7,54.68,female
186.2,74.1,male
162.5,43.5,female
192.5,73.25,male
183.9,60.45,male
180.9,68.95,male
174.3,73.95,male
165.7,62.55,male
165.5,52.7,female
167.0,59.5,female
167.3,51.92,female
158.7,57.58,female
164.5,47.699999999999996,female
175.7,68.14999999999999,male
162.9,49.66000000000001,female
167.8,59.7,male
183.6,73.89999999999999,male
163.0,54.800000000000004,female
177.9,79.95,male
165.1,53.55,male
171.0,48.50000000000001,female
185.3,75.45,male
159.5,58.0,female
183.1,72.64999999999999,male
166.4,62.900000000000006,male
167.8,48.92,female
172.4,63.1,male
182.5,77.95,male
181.8,66.4,male
157.9,47.760000000000005,female
186.2,76.69999999999999,male
183.5,58.95,male
165.9,58.46,female
185.7,79.05,male
159.8,50.82000000000001,female
162.5,47.8,female
168.3,76.45,male
173.4,73.2,male
179.1,70.45,male
157.7,48.18,female
184.7,84.44999999999999,male
171.4,66.2,male
167.7,47.18,female
171.8,54.420000000000016,female
180.9,81.55,male
152.8,51.120000000000005,female
157.0,50.2,female
167.2,51.379999999999995,female
173.6,54.099999999999994,male
170.2,73.89999999999999,male
165.8,63.50000000000001,male
174.6,70.39999999999999,male
158.1,51.84,female
165.4,42.16000000000001,female
166.7,36.379999999999995,female
165.0,48.1,female
175.5,66.25,male
169.7,56.779999999999994,female
171.1,65.64999999999999,male
169.3,53.22000000000001,female
182.1,80.05,male
170.5,55.5,female
160.6,47.839999999999996,female
164.3,65.95,male
160.3,53.620000000000005,female
183.3,57.650000000000006,male
177.7,61.849999999999994,male
181.0,69.1,male
165.7,50.88,female
160.8,49.82000000000001,female
174.6,62.199999999999996,male
178.2,61.89999999999999,male
161.6,52.04,female
175.5,66.55,male
164.2,60.379999999999995,female
163.5,46.10000000000001,female
191.6,72.5,male
159.1,54.34,female
164.1,51.75,male
169.7,50.48,female
173.2,63.49999999999999,male
170.2,54.8,male
153.8,44.72000000000001,female
157.3,49.62000000000001,female
157.5,46.0,female
179.1,74.05,male
179.4,82.4,male
184.8,80.4,male
169.6,47.84,female
176.8,64.0,male
164.1,60.64,female
166.4,52.660000000000004,female
180.9,60.550000000000004,male
160.9,58.86,female
170.6,40.239999999999995,female
180.0,82.1,male
163.8,43.22000000000001,female
158.7,48.779999999999994,female
179.5,82.35,male
160.4,53.76000000000001,female
183.8,70.2,male
164.0,47.60000000000001,female
191.8,82.7,male
175.6,47.239999999999995,female
154.2,37.980000000000004,female
183.1,80.45,male
152.9,40.260000000000005,female
172.8,47.720000000000006,female
179.2,61.099999999999994,male
154.3,45.82000000000001,female
162.5,44.6,female
164.8,55.22,female
160.1,44.24000000000001,female
183.2,77.89999999999999,male
169.5,45.699999999999996,female
161.1,49.94,female
157.5,46.3,female
163.2,47.78,female
189.9,74.15,male
176.5,71.15,male
178.9,61.35,male
164.2,55.779999999999994,female
172.0,61.6,male
170.3,60.050000000000004,male
184.3,78.15,male
150.7,44.88,female
167.7,56.849999999999994,male
154.6,35.84,female
164.7,44.67999999999999,female
176.1,68.95,male
168.0,67.7,male
165.9,63.46,female
169.2,35.49999999999999,male
179.1,67.35,male
181.8,67.7,male
164.3,42.820000000000014,female
181.4,58.6,male
162.2,48.67999999999999,female
163.8,56.02000000000001,female
182.6,59.3,male
177.6,59.3,male
171.9,48.86000000000001,female
161.4,52.46,female
172.0,60.6,male
185.4,60.300000000000004,male
150.4,49.160000000000004,female
161.7,50.879999999999995,female
179.8,70.60000000000001,male
174.7,70.85,male
171.8,63.60000000000001,male
154.7,45.48,female
166.1,55.64,female
169.0,55.50000000000001,female
181.2,83.69999999999999,male
171.2,54.699999999999996,male
183.3,87.15,male
164.3,46.820000000000014,female
184.0,78.4,male
175.3,73.25,male
174.5,75.95,male
156.5,47.5,female
160.2,47.879999999999995,female
174.5,62.45,male
185.7,73.55,male
181.5,71.05,male
180.1,86.35,male
182.7,74.05,male
163.1,48.13999999999999,female
181.1,74.05,male
168.2,60.199999999999996,male
159.4,53.160000000000004,female
177.9,69.35000000000001,male
191.4,84.60000000000001,male
158.0,39.2,female
182.9,72.25,male
196.1,68.05,male
155.1,41.24,female
164.9,44.36000000000001,female
149.9,36.260000000000005,female
184.2,64.69999999999999,male
154.9,46.96000000000001,female
165.6,62.839999999999996,female
172.9,85.15,male
177.0,71.8,male
171.8,52.22000000000001,female
160.2,47.98,female
159.2,50.08,female
179.8,61.60000000000001,male
167.1,41.34,female
162.9,45.96000000000001,female
166.7,70.55,male
154.9,41.66000000000001,female
162.1,53.440000000000005,female
187.1,70.55,male
171.5,60.75,male
158.6,51.44,female
186.6,94.9,male
160.5,40.5,female
178.1,62.65,male
158.7,47.379999999999995,female
174.2,80.5,male
176.3,82.65,male
182.7,70.25,male
173.1,64.35,male
153.5,52.400000000000006,female
160.5,42.900000000000006,female
183.1,91.35,male
157.5,42.2,female
169.7,48.58,female
180.2,74.0,male
160.6,37.839999999999996,female
170.4,60.800000000000004,male
163.9,48.160000000000004,female
166.9,48.06,female
165.8,44.92000000000001,female
167.5,53.6,female
178.5,71.05,male
149.3,37.120000000000005,female
182.8,77.2,male
176.1,74.95,male
184.6,69.0,male
185.9,66.55,male
175.0,79.7,male
167.7,68.94999999999999,male
187.2,82.5,male
176.6,65.89999999999999,male
177.3,77.45,male
180.6,65.7,male
159.0,42.6,female
159.2,41.68,female
180.5,67.85,male
168.0,66.0,female
167.1,44.940000000000005,female
151.0,49.2,female
168.6,53.0,male
150.2,43.18,female
170.6,76.89999999999999,male
170.2,60.49999999999999,male
167.9,41.96000000000001,female
159.1,45.14,female
161.8,49.420000000000016,female
165.3,50.92,female
168.5,53.60000000000001,female
170.0,49.0,female
153.6,46.54,female
160.1,41.940000000000005,female
186.7,65.64999999999999,male
166.6,83.1,male
182.6,63.5,male
167.6,39.74000000000001,female
160.2,50.379999999999995,female
167.3,45.120000000000005,female
192.3,59.550000000000004,male
164.5,50.9,female
164.5,49.199999999999996,female
152.7,50.58,female
156.1,56.54,female
178.3,79.85000000000001,male
164.4,58.96000000000001,female
149.6,39.040000000000006,female
172.5,54.75,male
158.1,37.040000000000006,female
164.3,66.52000000000001,female
172.4,67.2,male
158.7,41.879999999999995,female
178.5,55.75,male
170.1,59.24000000000001,female
169.8,65.0,male
160.7,46.18,female
161.9,48.160000000000004,female
161.6,52.94,female
176.3,72.25,male
162.1,46.24,female
171.5,49.900000000000006,female
179.1,94.35,male
167.1,60.440000000000005,female
166.1,50.04,female
168.8,56.7,male
183.6,62.9,male
157.4,47.16000000000001,female
169.8,54.2,male
180.6,63.199999999999996,male
166.3,52.32000000000001,female
158.4,43.56000000000001,female
166.0,42.400000000000006,female
169.0,75.1,male
184.9,75.45,male
175.6,67.0,male
171.5,52.400000000000006,female
163.6,42.44,female
151.9,51.56,female
161.8,59.60000000000001,male
159.9,46.86000000000001,female
189.4,72.10000000000001,male
159.6,42.14,female
170.3,57.620000000000005,female
166.9,82.15,male
170.7,65.35,male
167.8,47.92,female
162.2,47.58,female
179.9,78.45,male
180.5,91.65,male
170.7,59.14999999999999,male
173.9,52.46,female
157.3,50.12000000000001,female
184.3,62.550000000000004,male
161.9,53.660000000000004,female
167.3,50.42,female
186.8,61.60000000000001,male
186.2,78.69999999999999,male
163.8,56.12000000000001,female
163.7,40.78,female
175.0,54.0,female
185.2,72.39999999999999,male
174.3,64.85000000000001,male
182.3,70.25,male
163.0,53.300000000000004,female
163.9,52.46,female
182.9,66.55,male
156.1,57.64,female
181.1,82.95,male
162.9,49.360000000000014,female
189.3,82.95,male
152.9,42.56,female
178.2,81.39999999999999,male
172.1,60.84,female
176.7,74.55,male
166.3,61.35000000000001,male
170.4,55.06000000000001,female
169.2,50.879999999999995,female
165.1,71.85,male
178.6,80.3,male
163.3,43.52000000000001,female
178.7,61.849999999999994,male
175.7,56.64999999999999,male
161.5,40.400000000000006,female
164.1,45.84,female
162.4,55.56000000000001,female
154.2,47.08,female
164.5,71.95,male
164.2,54.17999999999999,female
191.2,72.39999999999999,male
176.1,77.75,male
186.7,70.14999999999999,male
173.0,48.800000000000004,female
175.3,68.55000000000001,male
152.4,42.760000000000005,female
175.0,63.5,female
178.2,71.1,male
176.7,81.35,male
168.2,53.38,female
158.7,43.48,female
160.3,45.120000000000005,female
185.2,80.8,male
163.5,67.55,male
173.0,72.9,male
169.5,64.15,male
145.8,38.42000000000001,female
174.1,44.64,female
167.9,61.650000000000006,male
156.6,45.74,female
177.9,69.85000000000001,male
175.8,70.2,male
176.0,75.4,male
168.9,61.25,male
164.8,48.620000000000005,female
157.5,60.0,female
181.7,75.75,male
181.4,68.2,male
164.8,57.620000000000005,female
166.4,73.60000000000001,male
178.1,69.45,male
165.9,59.45,male
174.0,72.9,male
183.7,65.44999999999999,male
183.6,73.6,male
174.1,68.25,male
185.5,69.85,male
174.5,67.45,male
185.6,73.89999999999999,male
164.0,43.70000000000001,female
185.8,70.30000000000001,male
175.8,69.0,male
156.6,52.54,female
189.6,79.3,male
170.7,56.480000000000004,female
164.7,53.48,female
173.1,78.85,male
179.6,75.3,male
177.7,67.35,male
186.1,75.55,male
179.8,70.10000000000001,male
161.4,53.660000000000004,female
156.6,46.44,female
167.0,52.599999999999994,female
187.7,61.55,male
165.6,60.63999999999999,female
152.7,47.379999999999995,female
180.1,84.14999999999999,male
157.0,51.800000000000004,female
158.7,51.48,female
165.4,80.6,male
193.6,76.2,male
175.0,83.3,male
160.2,46.379999999999995,female
155.6,45.940000000000005,female
184.6,85.2,male
183.0,73.5,male
171.7,53.07999999999999,female
187.2,68.69999999999999,male
184.6,76.0,male
183.8,84.9,male
178.2,56.99999999999999,male
173.4,50.96,female
160.0,52.4,female
178.6,59.9,male
171.9,72.85000000000001,male
181.5,75.25,male
160.8,53.02000000000001,female
174.9,64.95,male
183.7,87.44999999999999,male
185.2,55.99999999999999,male
178.5,78.15,male
186.0,71.6,male
176.3,71.15,male
160.1,56.34,female
167.4,51.260000000000005,female
177.5,64.35,male
150.1,37.14,female
171.8,79.9,male
163.7,57.64999999999999,male
181.4,67.5,male
151.4,42.660000000000004,female
174.3,69.65,male
171.1,75.64999999999999,male
177.6,64.7,male
177.1,71.85,male
176.1,79.25,male
155.6,42.54,female
163.0,43.2,female
179.5,62.65,male
154.0,46.800000000000004,female
176.1,68.85,male
173.5,76.15,male
163.8,58.82000000000001,female
157.3,50.220000000000006,female
160.1,44.540000000000006,female
170.1,64.05,male
163.5,54.50000000000001,female
160.6,47.13999999999999,female
159.3,44.120000000000005,female
164.4,47.36000000000001,female
173.6,64.5,male
160.9,45.16,female
176.1,67.35,male
191.7,68.94999999999999,male
164.0,50.00000000000001,female
161.5,44.60000000000001,female
167.6,69.54,female
157.1,43.440000000000005,female
154.5,48.900000000000006,female
190.4,76.2,male
179.6,75.0,male
153.1,39.74,female
173.7,77.55,male
158.6,50.14,female
153.3,42.220000000000006,female
156.7,59.08,female
169.6,60.440000000000005,female
155.3,42.85000000000001,male
149.9,45.760000000000005,female
157.7,38.78,female
176.5,61.15,male
185.8,63.400000000000006,male
175.4,49.400000000000006,male
179.5,66.55,male
163.2,50.68,female
174.3,66.85000000000001,male
160.4,40.06000000000001,female
194.6,88.7,male
175.3,58.82000000000001,female
163.6,50.739999999999995,female
165.5,44.900000000000006,female
163.5,58.800000000000004,female
177.9,58.050000000000004,male
167.7,51.78,female
165.6,53.63999999999999,female
164.1,42.34,female
190.7,79.35,male
159.3,58.720000000000006,female
186.1,68.55,male
175.0,86.9,male
157.2,50.779999999999994,female
187.2,68.6,male
171.9,65.05,male
164.3,51.320000000000014,female
163.9,53.260000000000005,female
179.6,71.1,male
153.8,51.22000000000001,female
158.6,48.14,female
158.6,41.94,female
177.6,62.9,male
171.9,73.45,male
176.1,69.05,male
171.9,70.55,male
164.5,45.599999999999994,female
179.7,79.85,male
171.2,59.099999999999994,male
164.6,51.940000000000005,female
167.5,47.1,female
168.4,53.7,male
181.0,76.5,male
159.8,43.82000000000001,female
182.3,81.45,male
178.7,66.75,male
168.0,55.6,female
176.4,68.60000000000001,male
161.5,57.00000000000001,female
173.6,62.4,male
185.4,70.7,male
171.9,72.95,male
167.4,79.2,male
185.6,86.89999999999999,male
157.2,40.67999999999999,female
151.8,56.02000000000001,female
178.2,57.199999999999996,male
177.2,74.3,male
165.3,47.120000000000005,female
170.9,45.56,female
170.8,68.10000000000001,male
178.1,62.449999999999996,male
162.8,45.120000000000005,female
179.1,57.349999999999994,male
172.1,58.849999999999994,male
174.4,61.800000000000004,male
170.8,59.400000000000006,male
189.1,76.85,male
181.0,77.2,male
174.3,57.75000000000001,male
169.8,58.82,female
159.8,43.42000000000001,female
178.7,65.35,male
161.6,51.74,female
168.1,66.45,male
162.9,59.150000000000006,male
163.8,59.800000000000004,male
179.2,63.8,male
168.8,47.72000000000001,female
161.1,43.239999999999995,female
182.5,69.75,male
185.6,87.0,male
186.3,85.05000000000001,male
174.6,61.24,female
167.8,52.82000000000001,female
162.7,56.98,female
161.4,49.06,female
158.9,45.86,female
180.4,70.3,male
165.3,49.52,female
171.5,75.45,male
169.2,55.07999999999999,female
160.7,41.980000000000004,female
176.1,69.35,male
195.4,88.2,male
169.8,51.82,female
177.4,74.60000000000001,male
168.2,56.980000000000004,female
161.6,40.14,female
152.2,53.3,male
179.1,62.449999999999996,male
181.5,62.85,male
165.9,49.06,female
165.6,57.339999999999996,female
159.5,48.800000000000004,female
168.1,59.55,male
157.5,47.5,female
159.9,36.86000000000001,female
197.5,75.65,male
168.3,64.35000000000001,male
154.8,45.720000000000006,female
182.4,72.9,male
161.7,48.47999999999999,female
168.4,51.26,female
158.3,43.42000000000001,female
185.7,76.35,male
172.4,65.4,male
158.1,43.14,female
159.6,49.84,female
154.2,45.28,female
174.2,70.69999999999999,male
160.8,54.92000000000001,female
171.8,75.80000000000001,male
188.3,71.55000000000001,male
180.1,64.75,male
168.3,54.42000000000001,female
161.7,47.07999999999999,female
157.7,45.28,female
165.1,43.64000000000001,female
196.5,82.05,male
174.0,52.3,male
160.8,58.32000000000001,female
168.0,58.1,female
166.5,51.70000000000001,female
158.4,38.86000000000001,female
158.7,44.279999999999994,female
169.5,52.5,female
178.2,65.5,male
165.9,46.66,female
157.6,44.04,female
155.4,47.96,female
174.5,62.15,male
178.6,64.3,male
180.2,70.1,male
189.4,81.5,male
161.7,47.17999999999999,female
184.0,82.9,male
161.5,40.50000000000001,female
165.1,54.14000000000001,female
175.8,58.900000000000006,male
188.2,82.89999999999999,male
187.3,85.55000000000001,male
175.2,47.49999999999999,male
158.8,44.52000000000001,female
166.1,47.54,female
179.5,89.15,male
155.0,44.6,female
162.5,49.6,female
175.9,59.25,male
156.9,51.260000000000005,female
186.1,70.45,male
185.3,77.15,male
174.4,66.8,male
182.9,66.55,male
181.7,67.14999999999999,male
188.5,65.75,male
178.3,71.95,male
180.8,70.2,male
176.9,63.95,male
186.4,71.9,male
188.3,73.55000000000001,male
182.5,78.15,male
162.7,50.08,female
163.1,45.03999999999999,female
160.5,43.6,female
170.8,54.32000000000001,female
172.4,69.10000000000001,male
166.2,60.38,female
169.4,77.60000000000001,male
173.0,76.0,male
159.8,47.82000000000001,female
178.1,73.45,male
157.7,47.08,female
175.8,61.400000000000006,male
154.1,51.84,female
159.2,50.98,female
147.8,46.120000000000005,female
155.3,47.32000000000001,female
181.2,66.39999999999999,male
157.8,54.42,female
184.1,69.14999999999999,male
158.4,48.660000000000004,female
168.5,54.00000000000001,female
166.7,56.879999999999995,female
170.5,74.35,male
172.4,53.56000000000001,female
169.8,75.9,male
183.7,75.75,male
168.7,58.68000000000001,female
187.5,69.55,male
168.5,48.60000000000001,female
159.3,41.720000000000006,female
161.5,39.80000000000001,female
153.6,51.54,female
160.9,42.56,female
169.8,74.80000000000001,male
165.2,48.68,female
159.8,39.82000000000001,female
163.7,47.480000000000004,female
176.5,60.45,male
163.1,52.239999999999995,female
163.9,55.46,female
182.8,75.4,male
178.6,72.1,male
165.4,47.06000000000001,female
177.0,76.1,male
178.9,73.05,male
164.7,67.47999999999999,female
162.6,47.040000000000006,female
172.9,62.25,male
161.7,53.97999999999999,female
172.8,56.92,female
155.0,50.9,female
179.5,66.75,male
165.8,57.2,male
171.5,70.15,male
164.8,46.52,female
182.9,75.25,male
177.6,59.199999999999996,male
157.5,39.0,female
165.6,50.739999999999995,female
175.3,53.75000000000001,male
165.9,58.650000000000006,male
165.2,54.18,female
166.6,57.54,female
149.5,48.7,female
184.4,60.0,male
173.7,67.85,male
156.7,47.38,female
192.3,80.35000000000001,male
178.7,93.94999999999999,male
165.4,31.260000000000012,female
160.4,46.360000000000014,female
178.5,64.75,male
155.5,51.400000000000006,female
163.2,55.38,female
